        CG/HBCS        CG/ScaleStar
1        34.06        0.17
2        40.08        0.04
3        32.20        1.55
4        3.85        11.58
5        2.55        18.14
6        1.52        23.01
7        3.70        26.44
8        4.41        29.09
9        5.78        31.17
10        6.93        32.83
11        7.28        34.22
12        8.10        35.35
13        8.39        36.30
14        8.70        37.14
15        9.11        37.87
16        9.33        38.53
17        9.38        39.12
18        9.67        39.67
19        9.95        40.13
20        0.00        40.52
