        CG/HBCS        CG/ScaleStar
1        37.09        0.09
2        40.65        0.07
3        26.46        5.36
4        13.40        15.22
5        0.38        21.39
6        1.95        25.64
7        3.35        28.73
8        5.07        31.08
9        6.01        32.91
10        6.46        34.43
11        6.91        35.68
12        7.67        36.74
13        8.16        37.61
14        8.25        38.38
15        8.48        39.05
16        8.71        39.62
17        8.81        40.14
18        9.12        40.61
19        9.34        41.05
20        0.00        41.40
