        CG/HBCS        CG/ScaleStar
1        33.10        0.03
2        38.65        -0.09
3        31.42        -1.22
4        10.71        9.18
5        1.15        16.67
6        0.99        21.67
7        3.52        25.27
8        5.08        27.97
9        6.04        30.06
10        6.67        31.78
11        7.19        33.28
12        8.21        34.54
13        8.77        35.60
14        9.23        36.47
15        9.22        37.25
16        9.59        37.92
17        9.78        38.53
18        9.97        39.09
19        10.25        39.61
20        0.00        40.05
