        CG/HBCS        CG/ScaleStar
1        32.49        0.08
2        35.90        0.29
3        27.70        0.04
4        20.34        4.82
5        0.03        12.95
6        1.15        17.93
7        2.77        22.16
8        4.37        25.29
9        6.40        27.69
10        7.10        29.59
11        8.17        31.26
12        9.01        32.67
13        8.88        33.75
14        9.66        34.79
15        10.07        35.69
16        10.74        36.50
17        10.99        37.14
18        11.01        37.76
19        11.05        38.33
20        0.00        38.85
