        CG/HBCS        CG/ScaleStar
1        36.78        0.06
2        41.65        0.03
3        27.39        5.18
4        12.96        15.11
5        0.35        21.29
6        2.11        25.57
7        3.29        28.65
8        4.93        31.00
9        5.79        32.86
10        6.38        34.37
11        6.91        35.60
12        7.65        36.65
13        7.96        37.51
14        8.60        38.30
15        8.71        38.96
16        9.00        39.55
17        9.12        40.09
18        9.17        40.55
19        9.37        40.98
20        0.00        41.34
