        CG/HBCS        CG/ScaleStar
1        40.75        0.06
2        40.54        -0.10
3        29.51        9.74
4        2.97        18.88
5        0.13        24.71
6        2.22        28.38
7        3.61        31.14
8        4.51        33.17
9        5.44        34.79
10        6.15        36.11
11        6.44        37.22
12        6.99        38.13
13        7.16        38.91
14        7.60        39.61
15        7.80        40.19
16        8.01        40.68
17        8.14        41.14
18        8.22        41.55
19        8.35        41.94
20        0.00        42.26
