        CG/HBCS        CG/ScaleStar
1        16.77        7.82
2        8.04        1.81
3        31.23        0.00
4        22.88        6.32
5        21.79        -4.27
6        27.11        5.07
7        24.82        0.82
8        20.33        4.33
9        24.98        0.59
10        0.27        -1.63
11        13.94        12.30
12        8.73        5.88
13        13.27        10.56
14        17.52        14.94
15        16.25        19.43
16        10.83        14.22
17        14.50        17.75
18        15.64        19.43
19        15.64        19.43
20        0.00        19.43
