        CG/HBCS        CG/ScaleStar
1        21.04        -5.79
2        30.58        0.17
3        32.94        1.06
4        27.33        0.20
5        2.21        -0.56
6        0.67        4.51
7        1.81        9.72
8        4.18        14.48
9        4.09        17.65
10        6.46        20.82
11        7.82        22.96
12        9.24        25.10
13        10.52        26.68
14        11.28        28.25
15        12.22        29.46
16        12.62        30.70
17        13.02        31.63
18        13.82        32.58
19        13.83        33.37
20        0.00        34.13
