        CG/HBCS        CG/ScaleStar
1        33.49        0.13
2        34.69        -0.69
3        30.61        -0.69
4        17.16        7.08
5        0.05        14.87
6        1.01        20.15
7        2.94        23.58
8        4.86        26.52
9        6.06        28.87
10        6.77        30.78
11        7.56        32.37
12        8.17        33.54
13        9.14        34.71
14        9.37        35.67
15        9.92        36.52
16        10.18        37.22
17        10.00        37.88
18        10.57        38.45
19        10.83        39.01
20        0.00        39.46
