        CG/HBCS        CG/ScaleStar
1        33.13        0.01
2        35.97        0.46
3        26.19        0.05
4        18.53        2.28
5        4.64        9.84
6        1.50        16.07
7        3.66        20.42
8        4.43        23.42
9        5.58        26.16
10        6.92        28.36
11        7.96        29.88
12        8.93        31.46
13        9.44        32.75
14        10.18        33.80
15        10.68        34.75
16        10.63        35.60
17        11.06        36.32
18        11.31        36.96
19        11.56        37.59
20        0.00        38.14
