        CG/HBCS        CG/ScaleStar
1        33.70        0.13
2        39.20        -0.05
3        31.46        -2.06
4        9.67        9.06
5        3.62        16.71
6        1.12        21.78
7        3.43        25.37
8        4.99        28.09
9        5.54        30.06
10        6.83        31.91
11        7.65        33.36
12        8.16        34.57
13        8.75        35.68
14        9.00        36.54
15        9.51        37.31
16        9.68        38.01
17        9.97        38.62
18        10.20        39.16
19        10.26        39.67
20        0.00        40.09
