        CG/HBCS        CG/ScaleStar
1        38.02        0.21
2        42.04        0.05
3        27.04        5.22
4        10.90        15.07
5        0.13        21.26
6        2.05        25.58
7        3.37        28.60
8        4.89        30.94
9        5.85        32.82
10        6.39        34.35
11        7.31        35.60
12        7.41        36.65
13        7.79        37.53
14        8.23        38.28
15        8.40        38.97
16        8.77        39.54
17        9.10        40.05
18        9.03        40.52
19        9.30        40.95
20        0.00        41.31
