        CG/HBCS        CG/ScaleStar
1        33.64        0.23
2        40.29        -0.04
3        30.99        1.50
4        3.51        11.54
5        4.58        18.14
6        1.47        22.97
7        3.52        26.45
8        4.75        29.12
9        5.84        31.19
10        6.51        32.84
11        7.61        34.24
12        7.85        35.37
13        8.38        36.31
14        8.88        37.15
15        8.97        37.90
16        9.40        38.55
17        9.69        39.14
18        9.71        39.66
19        9.91        40.15
20        0.00        40.55
