        CG/HBCS        CG/ScaleStar
1        39.06        0.13
2        41.58        0.11
3        26.39        6.93
4        12.60        16.50
5        0.19        22.31
6        1.53        26.41
7        3.36        29.41
8        4.86        31.69
9        5.75        33.47
10        6.19        34.93
11        6.76        36.11
12        7.35        37.12
13        7.62        37.97
14        7.89        38.71
15        8.19        39.34
16        8.38        39.91
17        8.70        40.43
18        8.87        40.88
19        8.97        41.29
20        0.00        41.65
