        CG/HBCS        CG/ScaleStar
1        17.22        -0.17
2        20.36        0.24
3        13.31        0.45
4        19.63        2.09
5        20.68        -0.03
6        10.88        0.06
7        0.84        1.55
8        2.55        6.11
9        4.72        10.20
10        8.11        13.97
11        9.50        16.69
12        10.22        19.22
13        11.43        21.25
14        11.45        22.91
15        12.19        24.71
16        12.71        26.03
17        12.96        27.21
18        13.92        28.41
19        14.86        29.38
20        0.00        30.36
