        CG/HBCS        CG/ScaleStar
1        32.58        0.03
2        34.63        0.43
3        31.49        -0.06
4        11.40        0.14
5        3.65        4.57
6        5.71        10.56
7        1.80        15.90
8        4.69        19.97
9        6.11        22.55
10        7.94        25.25
11        8.40        27.01
12        9.35        28.88
13        9.50        30.22
14        10.39        31.53
15        11.09        32.65
16        11.76        33.53
17        11.97        34.41
18        12.42        35.16
19        12.74        35.87
20        0.00        36.48
