        CG/HBCS        CG/ScaleStar
1        33.62        0.07
2        37.34        -0.73
3        30.75        -1.04
4        16.33        7.20
5        0.66        14.89
6        1.15        20.18
7        2.69        23.66
8        4.74        26.63
9        6.08        29.00
10        7.17        30.93
11        7.80        32.40
12        8.23        33.64
13        8.80        34.74
14        9.42        35.72
15        9.81        36.57
16        9.96        37.28
17        10.28        37.93
18        10.30        38.50
19        10.84        39.04
20        0.00        39.50
