        CG/HBCS        CG/ScaleStar
1        14.80        13.17
2        15.61        -17.81
3        31.11        5.11
4        31.99        12.73
5        35.28        9.50
6        9.50        -8.50
7        18.69        2.52
8        20.72        7.11
9        6.99        14.36
10        7.90        0.98
11        9.84        6.78
12        5.14        4.27
13        10.78        9.95
14        13.93        13.13
15        16.38        15.61
16        14.25        13.46
17        16.78        16.01
18        16.54        19.43
19        16.54        19.43
20        0.00        19.43
