        CG/HBCS        CG/ScaleStar
1        15.97        0.66
2        21.69        0.28
3        18.95        0.48
4        6.49        0.97
5        11.46        0.00
6        13.27        -0.01
7        12.68        -0.11
8        0.29        0.89
9        1.90        5.03
10        5.03        9.02
11        7.62        12.61
12        9.46        15.06
13        11.05        17.45
14        12.39        19.57
15        13.82        21.24
16        14.93        22.70
17        14.53        24.24
18        14.40        25.42
19        15.53        26.55
20        14.95        27.47
