        CG/HBCS        CG/ScaleStar
1        4.52        -7.25
2        2.45        -15.92
3        21.97        0.63
4        16.20        0.83
5        -9.88        -9.61
6        -6.14        -16.83
7        17.05        0.29
8        10.20        5.52
9        11.91        4.61
10        19.02        -1.71
11        5.64        1.96
12        1.64        4.11
13        9.18        8.71
14        9.42        11.69
15        13.07        15.25
16        10.80        13.04
17        13.94        16.10
18        16.30        18.40
19        13.97        19.62
20        0.00        19.62
