        CG/HBCS        CG/ScaleStar
1        31.70        -0.23
2        33.33        0.35
3        34.80        -0.03
4        21.45        0.06
5        0.64        1.54
6        0.33        7.90
7        0.88        13.44
8        2.94        17.14
9        5.61        20.52
10        6.89        22.88
11        9.21        25.29
12        9.99        26.96
13        10.70        28.60
14        11.53        29.85
15        11.36        31.14
16        11.82        32.14
17        12.50        33.13
18        12.77        33.94
19        12.85        34.70
20        0.00        35.38
