        CG/HBCS        CG/ScaleStar
1        14.68        0.01
2        22.02        0.52
3        19.75        0.41
4        16.38        1.49
5        17.93        -0.17
6        16.41        0.05
7        8.67        0.33
8        0.45        1.12
9        2.20        5.17
10        5.47        8.99
11        7.14        12.39
12        9.36        14.98
13        11.51        17.16
14        12.96        19.48
15        14.14        21.19
16        14.07        22.57
17        15.05        24.04
18        15.57        25.43
19        15.71        26.60
20        0.00        27.75
