        CG/HBCS        CG/ScaleStar
1        16.73        -5.75
2        22.27        -0.01
3        25.77        -0.13
4        28.49        0.04
5        13.64        0.28
6        2.75        0.49
7        1.84        5.81
8        3.18        9.86
9        6.13        14.57
10        6.86        17.21
11        7.98        20.20
12        8.49        22.11
13        9.77        24.21
14        10.88        25.83
15        12.25        27.15
16        12.66        28.50
17        13.50        29.49
18        14.19        30.68
19        14.86        31.56
20        0.00        32.38
