        CG/HBCS        CG/ScaleStar
1        4.47        4.47
2        23.62        0.28
3        25.61        1.49
4        21.97        3.00
5        5.50        3.47
6        13.94        0.20
7        13.88        0.20
8        5.37        0.81
9        5.67        -3.52
10        9.83        0.16
11        8.73        3.57
12        8.28        3.32
13        7.10        6.75
14        4.40        9.72
15        7.06        12.24
16        7.06        12.24
17        9.17        14.23
18        12.79        17.65
19        14.68        19.43
20        0.00        19.43
