        CG/HBCS        CG/ScaleStar
1        19.32        13.65
2        27.61        23.50
3        26.45        0.00
4        37.82        20.59
5        41.17        25.56
6        25.96        25.96
7        2.31        0.00
8        3.31        8.29
9        6.99        5.73
10        7.93        9.91
11        7.23        16.42
12        1.69        3.35
13        4.57        8.80
14        7.44        11.54
15        10.10        14.08
16        6.15        13.00
17        9.41        16.02
18        12.16        18.57
19        13.09        19.43
20        0.00        19.43
