        CG/HBCS        CG/ScaleStar
1        33.28        0.12
2        36.07        -0.67
3        31.56        -0.65
4        15.66        7.22
5        0.13        14.84
6        1.15        20.10
7        2.64        23.62
8        4.87        26.54
9        5.88        28.96
10        7.13        30.86
11        7.88        32.33
12        8.09        33.58
13        8.86        34.71
14        9.58        35.67
15        10.04        36.52
16        10.15        37.23
17        10.12        37.89
18        10.25        38.46
19        10.42        39.00
20        0.00        39.46
