        CG/HBCS        CG/ScaleStar
1        32.98        0.03
2        34.54        0.22
3        28.37        -0.00
4        13.06        -0.91
5        14.60        7.54
6        0.52        13.97
7        2.95        17.91
8        4.86        21.78
9        6.63        24.70
10        6.82        26.72
11        8.17        28.68
12        9.25        30.20
13        9.92        31.51
14        10.56        32.75
15        10.91        33.68
16        11.36        34.61
17        11.78        35.43
18        11.62        36.10
19        12.10        36.77
20        0.00        37.36
