        CG/HBCS        CG/ScaleStar
1        29.60        -2.84
2        33.33        0.04
3        33.83        -0.36
4        20.28        0.08
5        0.74        1.42
6        0.49        7.90
7        1.70        13.31
8        3.28        17.05
9        5.37        20.52
10        7.35        22.87
11        9.05        25.25
12        9.83        26.89
13        11.05        28.59
14        11.27        29.83
15        11.17        31.07
16        11.83        32.14
17        12.02        33.04
18        12.62        33.83
19        13.16        34.61
20        0.00        35.31
