        CG/HBCS        CG/ScaleStar
1        32.77        0.07
2        33.23        0.50
3        25.74        -0.01
4        14.38        -0.74
5        11.03        7.16
6        0.56        13.90
7        2.37        17.84
8        4.66        21.66
9        6.31        24.61
10        6.46        26.62
11        7.91        28.68
12        8.81        30.07
13        9.69        31.50
14        10.55        32.72
15        11.17        33.69
16        11.33        34.61
17        11.65        35.44
18        11.90        36.08
19        12.00        36.77
20        0.00        37.33
