        CG/HBCS        CG/ScaleStar
1        38.20        0.08
2        41.51        0.05
3        26.93        6.99
4        12.00        16.59
5        0.42        22.46
6        1.80        26.52
7        3.68        29.46
8        4.68        31.71
9        5.64        33.49
10        6.06        34.94
11        6.70        36.09
12        7.60        37.10
13        7.84        37.94
14        8.05        38.70
15        8.33        39.36
16        8.37        39.94
17        8.75        40.45
18        8.81        40.89
19        8.95        41.30
20        0.00        41.64
