        CG/HBCS        CG/ScaleStar
1        33.91        0.09
2        39.21        -0.33
3        31.67        -0.95
4        9.48        9.29
5        1.44        16.70
6        1.11        21.65
7        3.48        25.27
8        5.28        28.01
9        5.84        30.10
10        6.73        31.79
11        7.32        33.25
12        8.35        34.52
13        8.91        35.54
14        9.08        36.41
15        9.36        37.18
16        9.64        37.88
17        9.79        38.49
18        10.21        39.07
19        10.27        39.58
20        0.00        40.00
