        CG/HBCS        CG/ScaleStar
1        38.34        0.15
2        41.36        0.03
3        27.57        6.95
4        10.87        16.51
5        0.44        22.38
6        1.63        26.44
7        3.55        29.41
8        4.83        31.70
9        5.54        33.45
10        6.22        34.90
11        6.89        36.12
12        7.35        37.10
13        7.58        37.94
14        8.10        38.67
15        8.36        39.33
16        8.52        39.90
17        8.64        40.42
18        8.76        40.87
19        8.97        41.28
20        0.00        41.63
