        CG/HBCS        CG/ScaleStar
1        36.71        0.14
2        41.70        0.04
3        27.97        5.20
4        12.83        15.04
5        0.32        21.28
6        1.85        25.52
7        3.33        28.67
8        4.76        31.02
9        5.81        32.84
10        6.61        34.34
11        7.28        35.61
12        7.43        36.64
13        8.03        37.53
14        8.06        38.27
15        8.48        38.96
16        8.87        39.55
17        9.10        40.06
18        9.22        40.55
19        9.34        40.97
20        0.00        41.33
