        CG/HBCS        CG/ScaleStar
1        40.95        0.09
2        40.05        0.06
3        29.15        9.74
4        2.84        19.04
5        0.17        24.70
6        2.47        28.43
7        3.44        31.13
8        4.44        33.17
9        5.53        34.79
10        6.11        36.15
11        6.54        37.21
12        6.84        38.15
13        7.36        38.95
14        7.66        39.61
15        7.70        40.19
16        8.01        40.70
17        8.23        41.15
18        8.14        41.56
19        8.35        41.95
20        0.00        42.27
