        CG/HBCS        CG/ScaleStar
1        19.02        1.72
2        24.09        0.11
3        14.59        0.69
4        24.77        2.60
5        16.10        0.16
6        12.38        0.76
7        0.19        1.23
8        1.93        6.05
9        4.03        9.94
10        8.04        14.09
11        8.29        16.79
12        9.34        19.19
13        11.51        21.34
14        12.40        22.94
15        11.21        24.73
16        11.69        26.13
17        12.70        27.12
18        13.53        28.47
19        14.75        29.48
20        0.00        30.49
