        CG/HBCS        CG/ScaleStar
1        41.38        0.18
2        39.29        0.05
3        29.45        9.81
4        3.16        19.09
5        0.17        24.74
6        2.32        28.47
7        3.66        31.18
8        4.50        33.23
9        5.30        34.84
10        5.95        36.17
11        6.46        37.27
12        6.87        38.18
13        7.15        38.97
14        7.73        39.64
15        7.93        40.22
16        8.10        40.72
17        8.22        41.18
18        8.38        41.59
19        8.47        41.96
20        0.00        42.28
