        CG/HBCS        CG/ScaleStar
1        33.88        0.17
2        40.74        0.02
3        30.80        1.50
4        8.46        11.71
5        -0.13        18.19
6        1.54        22.96
7        3.73        26.45
8        4.86        29.05
9        5.70        31.10
10        6.86        32.81
11        7.46        34.16
12        7.97        35.28
13        8.37        36.28
14        8.90        37.13
15        9.09        37.87
16        9.28        38.51
17        9.73        39.09
18        10.05        39.61
19        10.01        40.10
20        0.00        40.49
