        CG/HBCS        CG/ScaleStar
1        21.69        -4.25
2        30.86        0.17
3        32.77        0.32
4        26.56        0.15
5        8.10        -0.32
6        0.68        4.13
7        1.86        9.75
8        3.98        14.32
9        4.51        17.50
10        6.37        20.60
11        8.23        22.79
12        9.53        24.96
13        10.28        26.59
14        11.62        28.15
15        12.27        29.37
16        12.74        30.58
17        13.07        31.47
18        13.46        32.44
19        13.16        33.24
20        0.00        34.00
