        CG/HBCS        CG/ScaleStar
1        5.84        -8.53
2        23.48        -0.15
3        16.84        0.62
4        16.90        1.68
5        14.58        -0.08
6        15.47        0.30
7        0.86        -0.60
8        3.84        1.53
9        1.11        5.54
10        3.30        8.26
11        7.51        12.58
12        9.05        15.18
13        9.45        16.90
14        10.92        19.47
15        13.19        21.52
16        13.39        22.70
17        14.93        24.40
18        15.16        25.77
19        15.83        26.89
20        0.00        27.97
