        CG/HBCS        CG/ScaleStar
1        40.53        0.23
2        41.95        -0.02
3        30.14        8.55
4        6.49        17.68
5        -0.11        23.48
6        1.90        27.50
7        3.39        30.36
8        4.57        32.57
9        5.40        34.29
10        6.22        35.69
11        6.91        36.78
12        7.15        37.72
13        7.52        38.51
14        7.71        39.22
15        7.84        39.84
16        8.06        40.38
17        8.19        40.86
18        8.46        41.31
19        8.69        41.70
20        0.00        42.02
