        CG/HBCS        CG/ScaleStar
1        21.16        -4.04
2        27.94        0.38
3        36.27        0.05
4        25.61        0.14
5        7.41        -0.31
6        0.68        4.15
7        1.94        9.19
8        3.69        14.20
9        4.94        17.27
10        6.53        20.52
11        7.85        22.63
12        9.64        24.86
13        10.66        26.42
14        11.89        28.07
15        12.41        29.26
16        12.94        30.45
17        13.41        31.43
18        13.63        32.39
19        13.48        33.19
20        0.00        34.00
