        CG/HBCS        CG/ScaleStar
1        39.34        0.19
2        40.53        0.08
3        28.32        7.08
4        11.99        16.51
5        0.38        22.37
6        1.58        26.46
7        3.48        29.46
8        4.59        31.68
9        5.59        33.50
10        6.36        34.95
11        6.96        36.15
12        7.30        37.15
13        7.80        37.99
14        7.95        38.69
15        8.21        39.34
16        8.39        39.92
17        8.65        40.43
18        8.91        40.89
19        9.04        41.29
20        0.00        41.63
