        CG/HBCS        CG/ScaleStar
1        33.38        0.13
2        40.50        0.02
3        30.32        1.47
4        7.49        11.45
5        2.24        18.11
6        1.59        22.94
7        3.56        26.43
8        4.84        29.07
9        5.63        31.17
10        6.74        32.85
11        7.66        34.20
12        8.12        35.32
13        8.57        36.29
14        8.90        37.12
15        9.18        37.89
16        9.56        38.54
17        9.64        39.12
18        9.79        39.63
19        9.98        40.15
20        0.00        40.53
