        CG/HBCS        CG/ScaleStar
1        19.60        9.18
2        7.88        -27.54
3        25.34        1.07
4        30.01        17.14
5        34.98        8.46
6        9.24        8.46
7        1.05        0.00
8        1.15        8.32
9        7.02        8.09
10        11.71        12.73
11        7.97        8.65
12        -0.28        3.54
13        1.44        8.22
14        7.07        13.45
15        9.24        15.48
16        6.65        13.06
17        9.94        16.13
18        13.48        19.43
19        13.48        19.43
20        0.00        19.43
