        CG/HBCS        CG/ScaleStar
1        41.60        0.09
2        41.10        0.21
3        30.18        9.85
4        5.53        19.18
5        2.09        24.77
6        2.09        28.49
7        3.65        31.18
8        4.52        33.23
9        5.27        34.81
10        5.87        36.19
11        6.40        37.23
12        7.03        38.15
13        7.32        38.99
14        7.71        39.65
15        7.84        40.20
16        8.17        40.73
17        8.03        41.18
18        8.21        41.59
19        8.56        41.96
20        0.00        42.29
