        CG/HBCS        CG/ScaleStar
1        32.13        -0.26
2        33.41        0.22
3        33.45        -0.16
4        19.26        0.06
5        4.27        1.73
6        0.34        7.86
7        1.28        13.55
8        2.73        17.04
9        5.48        20.72
10        7.54        22.95
11        8.53        25.34
12        9.64        26.91
13        10.90        28.76
14        11.09        29.99
15        11.38        31.24
16        11.88        32.25
17        12.37        33.18
18        12.70        33.97
19        13.29        34.77
20        0.00        35.41
