        CG/HBCS        CG/ScaleStar
1        33.25        0.06
2        36.03        -0.50
3        31.16        -0.42
4        18.44        7.57
5        1.91        15.14
6        0.83        20.37
7        2.50        23.88
8        4.83        26.85
9        6.58        29.20
10        7.24        31.10
11        7.88        32.59
12        8.13        33.80
13        8.78        34.93
14        9.10        35.86
15        9.67        36.71
16        10.04        37.44
17        10.33        38.09
18        10.78        38.66
19        10.66        39.20
20        0.00        39.63
