        CG/HBCS        CG/ScaleStar
1        32.68        0.03
2        34.39        0.16
3        23.84        0.06
4        19.15        2.38
5        1.41        9.95
6        1.52        16.06
7        3.49        20.48
8        4.89        23.45
9        5.45        26.20
10        7.20        28.36
11        8.11        30.03
12        8.69        31.48
13        9.70        32.78
14        10.06        33.81
15        10.51        34.73
16        10.61        35.61
17        10.99        36.33
18        11.30        36.99
19        11.59        37.60
20        0.00        38.14
