        CG/HBCS        CG/ScaleStar
1        13.59        -6.49
2        22.53        0.25
3        25.80        0.51
4        28.68        0.01
5        16.16        0.06
6        2.41        0.80
7        1.46        6.08
8        4.07        10.27
9        6.86        14.75
10        7.39        17.53
11        7.91        20.55
12        8.91        22.52
13        10.06        24.45
14        10.88        26.11
15        11.88        27.39
16        12.93        28.76
17        13.61        29.80
18        13.96        30.90
19        14.86        31.73
20        0.00        32.58
