        CG/HBCS        CG/ScaleStar
1        30.74        -0.31
2        33.26        0.21
3        30.97        0.08
4        12.53        -1.11
5        3.31        4.81
6        -0.96        10.88
7        1.65        16.17
8        4.66        20.21
9        5.77        22.86
10        8.14        25.49
11        8.27        27.21
12        8.79        29.10
13        9.34        30.47
14        10.46        31.72
15        11.27        32.87
16        11.25        33.73
17        11.94        34.62
18        12.24        35.37
19        12.42        36.08
20        0.00        36.69
