        CG/HBCS        CG/ScaleStar
1        32.85        0.01
2        35.50        0.29
3        24.50        0.32
4        17.85        2.40
5        6.18        10.16
6        1.30        16.15
7        3.45        20.53
8        4.76        23.63
9        5.44        26.29
10        6.99        28.44
11        8.29        30.09
12        9.08        31.58
13        9.90        32.83
14        9.51        33.83
15        10.26        34.79
16        10.52        35.65
17        11.12        36.39
18        11.44        37.04
19        11.61        37.64
20        0.00        38.18
