        CG/HBCS        CG/ScaleStar
1        33.36        0.15
2        40.30        0.05
3        29.76        1.60
4        8.63        11.85
5        0.73        18.16
6        1.60        22.98
7        3.47        26.45
8        4.97        29.16
9        5.65        31.22
10        6.80        32.87
11        7.37        34.24
12        7.89        35.38
13        8.22        36.35
14        8.76        37.18
15        9.32        37.94
16        9.47        38.57
17        9.65        39.16
18        9.73        39.69
19        10.00        40.18
20        0.00        40.57
