        CG/HBCS        CG/ScaleStar
1        32.25        0.11
2        37.56        -0.59
3        31.74        -1.04
4        16.81        7.42
5        1.47        15.01
6        1.31        20.23
7        2.70        23.75
8        4.72        26.72
9        6.32        29.09
10        7.29        30.97
11        7.98        32.48
12        8.23        33.69
13        9.07        34.82
14        9.48        35.81
15        9.65        36.63
16        9.91        37.33
17        10.16        37.99
18        10.49        38.56
19        10.56        39.09
20        0.00        39.55
