        CG/HBCS        CG/ScaleStar
1        34.04        0.15
2        40.05        0.07
3        30.22        1.41
4        7.14        11.41
5        1.01        18.11
6        1.48        22.86
7        3.67        26.40
8        4.70        29.04
9        5.75        31.11
10        7.18        32.80
11        7.53        34.17
12        8.26        35.29
13        8.40        36.22
14        8.64        37.06
15        9.07        37.84
16        9.34        38.50
17        9.66        39.08
18        9.79        39.61
19        9.82        40.09
20        0.00        40.49
