        CG/HBCS        CG/ScaleStar
1        40.68        0.21
2        41.66        0.03
3        29.59        8.51
4        6.67        17.61
5        -0.05        23.41
6        1.88        27.41
7        3.38        30.32
8        4.63        32.50
9        5.55        34.20
10        6.15        35.60
11        6.70        36.75
12        7.21        37.66
13        7.48        38.47
14        7.94        39.18
15        8.08        39.78
16        8.26        40.30
17        8.52        40.80
18        8.68        41.23
19        8.65        41.62
20        0.00        41.95
