        CG/HBCS        CG/ScaleStar
1        33.06        0.12
2        40.03        0.06
3        31.21        1.57
4        6.21        11.56
5        0.20        18.08
6        1.55        22.84
7        3.62        26.34
8        5.10        29.03
9        5.87        31.07
10        6.62        32.72
11        7.59        34.11
12        8.21        35.26
13        8.42        36.18
14        8.72        37.05
15        9.18        37.81
16        9.39        38.46
17        9.59        39.06
18        9.67        39.58
19        9.88        40.05
20        10.07        40.46
