        CG/HBCS        CG/ScaleStar
1        39.86        0.17
2        41.06        0.07
3        28.85        8.78
4        7.56        17.60
5        1.94        23.40
6        1.85        27.36
7        3.71        30.32
8        4.62        32.52
9        5.43        34.23
10        6.15        35.61
11        6.80        36.74
12        7.04        37.69
13        7.42        38.49
14        7.89        39.19
15        8.14        39.79
16        8.29        40.34
17        8.40        40.81
18        8.54        41.26
19        8.76        41.64
20        0.00        41.98
