        CG/HBCS        CG/ScaleStar
1        29.32        -1.11
2        32.68        0.23
3        33.99        -0.36
4        15.09        -0.07
5        0.53        1.43
6        1.92        7.90
7        0.98        13.40
8        3.48        17.12
9        5.41        20.51
10        7.31        22.90
11        9.05        25.24
12        10.15        26.84
13        10.66        28.53
14        11.30        29.77
15        11.30        31.08
16        11.69        32.04
17        12.39        33.01
18        12.68        33.83
19        13.12        34.60
20        0.00        35.31
