        CG/HBCS        CG/ScaleStar
1        10.08        1.45
2        26.40        0.42
3        15.19        0.41
4        6.17        0.41
5        11.64        0.72
6        11.54        -0.38
7        4.70        0.03
8        -0.03        0.01
9        0.70        1.06
10        1.59        2.87
11        3.20        6.43
12        6.10        9.74
13        8.98        12.52
14        9.03        14.58
15        11.03        16.55
16        11.69        18.23
17        12.23        20.15
18        13.62        21.41
19        15.18        22.83
20        0.00        24.19
