        CG/HBCS        CG/ScaleStar
1        34.16        0.12
2        40.30        -0.01
3        32.33        1.61
4        3.99        11.31
5        2.83        18.02
6        1.25        22.93
7        3.74        26.53
8        4.83        29.16
9        5.71        31.24
10        6.67        32.87
11        7.70        34.26
12        8.30        35.38
13        8.33        36.35
14        8.69        37.19
15        9.07        37.94
16        9.20        38.59
17        9.34        39.18
18        9.67        39.70
19        9.82        40.19
20        10.11        40.57
