        CG/HBCS        CG/ScaleStar
1        32.71        0.10
2        34.36        -1.02
3        30.31        -0.92
4        13.88        7.44
5        0.08        14.91
6        0.89        20.14
7        2.86        23.74
8        4.59        26.64
9        5.81        28.92
10        6.99        30.84
11        7.67        32.40
12        8.11        33.60
13        9.11        34.76
14        9.12        35.69
15        9.42        36.58
16        9.89        37.28
17        10.00        37.95
18        10.26        38.49
19        10.65        39.02
20        0.00        39.49
