        CG/HBCS        CG/ScaleStar
1        20.65        16.84
2        14.74        3.73
3        28.96        5.26
4        37.37        6.22
5        34.34        20.26
6        18.71        17.68
7        22.23        0.28
8        6.62        0.30
9        8.96        12.62
10        8.33        15.32
11        9.53        8.47
12        7.66        4.92
13        11.47        9.81
14        5.20        12.76
15        9.75        16.94
16        6.06        13.54
17        8.62        16.50
18        11.82        19.43
19        11.82        19.43
20        0.00        19.43
