        CG/HBCS        CG/ScaleStar
1        33.38        0.07
2        37.80        -0.35
3        32.21        -0.27
4        17.31        7.38
5        0.24        14.95
6        1.08        20.14
7        2.60        23.62
8        4.84        26.65
9        6.17        29.03
10        6.99        30.89
11        7.38        32.38
12        8.16        33.61
13        9.01        34.75
14        9.34        35.72
15        10.21        36.57
16        10.29        37.25
17        10.26        37.92
18        10.60        38.49
19        10.69        39.03
20        0.00        39.47
