        CG/HBCS        CG/ScaleStar
1        0.00        0.00
2        20.06        20.06
3        29.27        29.27
4        29.27        0.00
5        36.94        0.00
6        4.05        4.05
7        17.11        13.61
8        29.28        26.30
9        5.73        5.73
10        0.00        0.00
11        5.73        0.00
12        0.00        8.57
13        6.64        14.65
14        6.64        14.65
15        6.64        0.00
16        2.16        3.58
17        2.16        3.58
18        7.24        8.59
19        10.85        12.15
20        0.00        12.15
